symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,xlarge_inflow,xlarge_outflow,xlarge_net_inflow,large_inflow,large_outflow,large_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,xlarge_net_flow_ratio,large_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK0478,2026-05-06T00:00:00Z,3084009,3159315,3159696,3077831,3059827,99488,3.25,80096022,224205093369,3.54,1.33,0.00,0,42863163,37232859,6540857344000,5221157888000,9162000896,44094148096,38023799296,6070348800,59480196864,56388544768,3091652096,63383014144,66241314560,-2858300416,52423269120,58678489088,-6255219968,4.09,2.71,1.38,-1.27,-2.79,0,144,127,15,2,0,0,25.24,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0479,2026-05-06T00:00:00Z,932273,936897,939016,930181,928320,8577,0.92,33023915,16260735567,1.67,1.20,0.00,0,18492075,14531840,1066753248000,957429472000,869183568,2744357440,1965322864,779034576,3945201392,3855052400,90148992,4453239808,4954413568,-501173760,4868564736,5236574464,-368009728,5.35,4.79,0.55,-3.08,-2.26,0,46,35,9,2,0,0,148.57,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0480,2026-05-06T00:00:00Z,6284820,6372416,6424447,6284820,6285370,87046,1.38,12816050,43035983030,3.33,1.21,0.00,0,6467745,6348305,1565730368000,1198153520000,-415891200,6146446592,6436420352,-289973760,11329612800,11455530240,-125917440,13292171264,13313678080,-21506816,11082953216,10641646848,441306368,-0.97,-0.67,-0.29,-0.05,1.03,0,53,44,7,2,0,0,112.99,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0481,2026-05-06T00:00:00Z,5130990,5169790,5184030,5130990,5105592,64198,1.26,41951773,78471325522,3.02,1.20,0.00,0,20683516,21268257,3062489600000,2418962688000,1075640576,10845257984,9718644224,1126613760,18717296640,18768269824,-50973184,23238515456,23966078976,-727563520,23740097536,24148716032,-408618496,1.37,1.44,-0.06,-0.93,-0.52,0,272,188,71,13,0,0,31.52,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0482,2026-05-06T00:00:00Z,1829471,1832929,1838275,1821183,1826230,6699,0.37,17197875,9822049473,1.97,1.11,0.00,0,8222377,8975497,516267360000,480478048000,-327366704,842172144,1088869904,-246697760,2137295280,2217964224,-80668944,2961727552,2848419824,113307728,3663025968,3448967008,214058960,-3.33,-2.51,-0.82,1.15,2.18,0,60,31,27,2,0,0,-20.48,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0484,2026-05-06T00:00:00Z,1117325,1123111,1123156,1113654,1112659,10452,0.94,3616759,2807255344,1.90,1.18,0.00,0,1947331,1669427,174034491000,173172399000,-47480464,278082720,295516384,-17433664,598485104,628531904,-30046800,837944496,858426576,-20482080,1046834752,978872208,67962544,-1.69,-0.62,-1.07,-0.73,2.42,0,16,10,5,1,0,0,24.67,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0485,2026-05-06T00:00:00Z,1586172,1557612,1586172,1552151,1590764,-33152,-2.08,6190266,8913066267,2.80,1.24,0.00,0,2452576,3737691,364477520000,320227712000,-625993904,636593712,1030221696,-393627984,1993443296,2225809216,-232365920,2890779536,2587637088,303142448,3199455024,2876603568,322851456,-7.02,-4.42,-2.61,3.40,3.62,0,38,1,37,0,0,0,46.35,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0486,2026-05-06T00:00:00Z,1093709,1104793,1110872,1093709,1087392,17401,1.60,52318607,66458335627,3.57,1.16,0.00,0,27649233,24669375,1710349584000,1581855632000,565886464,8422227456,7350931456,1071296000,15653157888,16158567424,-505409536,20545113600,21503736320,-958622720,20431374336,20028217600,403156736,0.85,1.61,-0.76,-1.44,0.61,0,130,103,25,2,0,0,63.94,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0490,2026-05-06T00:00:00Z,9070549,9193689,9228062,9070549,9006686,187003,2.08,115738380,266608922429,3.85,1.12,0.00,0,58947287,56791093,6962513152000,6083218432000,-119522816,39826742272,38954070528,872671744,67326814720,68319009280,-992194560,81049829376,82518700032,-1468870656,72377376768,70773661696,1603715072,-0.04,0.33,-0.37,-0.55,0.60,0,423,357,55,11,0,0,102.65,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0492,2026-05-06T00:00:00Z,1270235,1275364,1275760,1257678,1276337,-973,-0.08,34503168,45925969992,1.99,0.94,0.00,0,17163160,17340009,3332177888000,2886869008000,-795723008,5844345344,6135414272,-291068928,11083297792,11587951872,-504654080,14256902656,14078063872,178838784,13848303360,13231680512,616622848,-1.73,-0.63,-1.10,0.39,1.34,0,73,39,31,3,0,0,22.17,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0493,2026-05-06T00:00:00Z,2036061,2067689,2067735,2036061,2021863,45826,2.27,136046383,171895519686,3.18,1.05,0.00,0,70617861,65428522,7791074816000,4863957248000,4756621312,28513535488,24157681920,4355853568,40953646336,40552878592,400767744,50787392256,53682999808,-2895607552,48005398528,49869982464,-1864583936,2.77,2.53,0.23,-1.68,-1.08,0,215,170,36,9,0,0,31.37,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0494,2026-05-06T00:00:00Z,1635296,1651539,1653062,1635296,1627932,23607,1.45,122205760,191055763032,3.00,1.10,0.00,0,62171876,60033884,6024869376000,5314908416000,1022605568,34796859392,33093148160,1703711232,47571784192,48252889856,-681105664,57547973888,56798238464,749735424,46659219968,48448513280,-1789293312,0.54,0.89,-0.36,0.39,-0.94,0,423,301,110,12,0,0,41.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0498,2026-05-06T00:00:00Z,1221925,1229690,1229903,1217312,1219153,10537,0.86,35116487,22822488851,2.08,1.21,0.00,0,18088325,17028162,1366283632000,1099215792000,322864048,3443870272,3077629328,366240944,5045172224,5088549120,-43376896,6509503232,6710245632,-200742400,7308937472,7431058944,-122121472,1.41,1.60,-0.19,-0.88,-0.54,0,72,45,25,2,0,0,72.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0499,2026-05-06T00:00:00Z,969524,976170,977339,967940,966029,10141,1.05,141119329,371798994878,0.62,1.28,0.00,0,67702031,73417298,44188859648000,28171936256000,3016155136,85587312640,82842480640,2744832000,101593509888,101322186752,271323136,102405754880,104608407552,-2202652672,73004072960,73817571328,-813498368,0.81,0.74,0.07,-0.59,-0.22,0,189,113,70,6,0,0,12.76,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0500,2026-05-06T00:00:00Z,1266202,1273997,1274527,1262872,1259376,14621,1.16,274443880,881744311639,0.83,1.26,0.00,0,137221714,137222166,69672341504000,53649452288000,1020792832,217118822400,211499622400,5619200000,249261998080,253860405248,-4598407168,243638624256,243233562624,405061632,151479406592,152905256960,-1425850368,0.12,0.64,-0.52,0.05,-0.16,0,300,191,105,4,0,0,14.79,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0501,2026-05-06T00:00:00Z,2878397,2932277,2938915,2878397,2858146,74131,2.59,8797143,58208928386,10.00,1.26,0.00,0,4565953,4231190,3362169712000,358872528000,-223011584,12515948800,13158481408,-642532608,17282589696,16863068672,419521024,15563767296,15437721856,126045440,8376512256,8099036928,277475328,-0.38,-1.10,0.72,0.22,0.48,0,128,97,27,4,0,0,93.56,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0505,2026-05-06T00:00:00Z,975643,981438,982182,975643,972404,9034,0.93,71618267,110054678368,0.64,1.14,0.00,0,34318037,37300230,17033436416000,10882965760000,668151296,21404897280,20715356672,689540608,28272326656,28293715968,-21389312,31142760448,32071688448,-928928000,26912092672,26651773952,260318720,0.61,0.63,-0.02,-0.84,0.24,0,102,65,32,5,0,0,13.35,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0506,2026-05-06T00:00:00Z,1921350,1942551,1945818,1921350,1912308,30243,1.58,120344443,224076672119,3.10,1.12,0.00,0,62160366,58184077,6093741568000,5708823040000,2686401792,40839108352,36779628544,4059479808,55485454848,56858532864,-1373078016,63859354112,67107161856,-3247807744,59353470720,58792065280,561405440,1.20,1.81,-0.61,-1.45,0.25,0,295,212,73,10,0,0,41.10,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0509,2026-05-06T00:00:00Z,1445362,1461416,1470203,1445362,1432384,29032,2.03,31421407,54370654648,3.55,1.12,0.00,0,16506876,14914531,1257397024000,1187834240000,52699648,8549984512,7975461120,574523392,13496773888,14018597632,-521823744,16575802880,17166446848,-590643968,14668456192,14130511872,537944320,0.10,1.06,-0.96,-1.09,0.99,0,67,52,12,3,0,0,62.13,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0511,2026-05-06T00:00:00Z,728552,727573,729720,725253,739566,-11993,-1.62,41731620,25365173399,1.99,1.39,0.00,0,19987137,21744482,1200961760000,1086755984000,-485805408,2645915520,3260716512,-614800992,8091595776,7962600192,128995584,8376818688,7845754880,531063808,4700971776,4786030336,-85058560,-1.92,-2.42,0.51,2.09,-0.34,0,266,77,164,25,0,0,-11.93,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0512,2026-05-06T00:00:00Z,3172858,3193468,3194347,3144182,3166478,26990,0.85,25920393,49775556507,3.37,0.99,0.00,0,12737744,13182649,1706060000000,1612534048000,-709952000,6573659904,6419829760,153830144,12558431488,13422213632,-863782144,15607763200,15359868672,247894528,14008881920,13546824448,462057472,-1.43,0.31,-1.74,0.50,0.93,0,77,40,36,1,0,0,29.27,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0514,2026-05-06T00:00:00Z,1545132,1555278,1556211,1544347,1541047,14231,0.92,51251474,66297119822,1.64,1.12,0.00,0,25458164,25793310,4143891120000,3408540112000,593190912,10691815168,10235859456,455955712,16714620928,16577385728,137235200,19031401984,19409031680,-377629696,18185554688,18401115648,-215560960,0.89,0.69,0.21,-0.57,-0.33,0,127,77,48,2,0,0,14.32,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0519,2026-05-06T00:00:00Z,3942832,4019196,4019647,3915096,3923511,95685,2.44,60259783,136597235145,2.87,1.27,0.00,0,32434303,27825480,5593439744000,4808134144000,6136453888,27635309056,22816235776,4819073280,35870942976,34553562368,1317380608,37878719232,40205460736,-2326741504,32663825664,36473538048,-3809712384,4.49,3.53,0.96,-1.70,-2.79,0,78,64,14,0,0,0,22.82,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0520,2026-05-06T00:00:00Z,1542540,1567279,1568084,1539836,1538169,29110,1.89,2351705,8066485282,2.93,0.97,0.00,0,1185671,1166034,251326246000,192376420000,89924528,880284384,945269168,-64984784,2139873776,1984964464,154909312,2539126896,2520211904,18914992,2381289952,2490129488,-108839536,1.11,-0.81,1.92,0.23,-1.35,0,17,12,5,0,0,0,27.61,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
BK0523,2026-05-06T00:00:00Z,4165904,4224843,4229698,4165904,4137048,87795,2.12,128005617,327074112812,4.10,1.16,0.00,0,65894387,62111230,7690829056000,6881324032000,4903179520,55519542784,51402152192,4117390592,85665918976,84880130048,785788928,98143133696,99797729280,-1654595584,80609828864,83844182016,-3234353152,1.50,1.26,0.24,-0.51,-0.99,0,382,304,70,8,0,0,54.45,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-05-06T17:26:42+08:00
